name,address,city,country,continent,geoX,geoY
Clinica Latinoamericana,Av. 3 Nov. y Unidad Nacional,"Cuenca, Azuay",Ecuador,The Americas/The Caribbean,-2.90231,-79.02264
Hospital Montesinai,Miguel Cordero 6-111 y Av. Solano,"Cuenca, Azuay",Ecuador,The Americas/The Caribbean,-2.9,-78.983333
Clinica Guayaquil,Padre Aguirre 401 And General Cordova,"Duran, Guayas",Ecuador,The Americas/The Caribbean,-2.187622,-79.880452
Centro Odontologico de Especialidades (Dental),"Kennedy Norte, Frente Hotel Kennedy","Guayaquil, Guayas",Ecuador,The Americas/The Caribbean,-2.166229,-79.898279
ClÌnica Alborada †,Cdla. Alborada SÈptima Etapa,"Guayaquil, Guayas",Ecuador,The Americas/The Caribbean,-2.145823,-79.867393
Clinica Idrobo,Urdesa 1era 1307 y Costanero,"Guayaquil, Guayas",Ecuador,The Americas/The Caribbean,-2.169029,-79.913988
Clinica Moderna,Luis Urdaneta 1402 y Garcia Moreno,"Guayaquil, Guayas",Ecuador,The Americas/The Caribbean,-2.189378,-79.879473
Hospital Alcivar Guayaquil ,Coronel 2301 And CaÒar,"Guayaquil, Guayas",Ecuador,The Americas/The Caribbean,-2.214211,-79.89022
Omni Hospital,Av. Abel R. Castillo s/n Y Av. J. Tanca Marengo,"Guayaquil, Guayas",Ecuador,The Americas/The Caribbean,-2.157729,-79.892583
Hospital Clinica Baste,"Av Eleodoro SolÛrzano y Calle 14, Frente al estadio 11 Deportivo VÌa La Libertad","La Libertad, Guayas",Ecuador,The Americas/The Caribbean,-2.233333,-80.9
Clinica Del Sol,"Calle 18 Entre Avenidas 38 y 39, Las Acacias","Manta, Manabi",Ecuador,The Americas/The Caribbean,-0.951643,-80.725746
Clinica Pasteur,Av. Eloy Alfaro 552 And 9 De Octubre,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.113843,-78.474293
Clinica San Gabriel,Rumipamba 1536 y Av. America,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.18088,-78.494595
Clinica Santa Cecilia,Veintimilla 1394 and 10 de Agosto,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.190868,-78.493018
Clinica Universitaria,Pampite y Diego de Robles Circulo de Cumbaya,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.223151,-78.512677
Global Dental (Dental),Av. Rep˙blica E Inglaterra (Esquina),"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.223151,-78.512677
Hospital De Clinicas Pichincha,"P·ez N22-160, entre Ramirez D·valos y Veintemilla","Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.216667,-78.516667
Hospital General De Las Fuerzas Armadas Del Ecuador,Queseras Del Medio 521 Y Av. Gran Colombia,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.212116,-78.496434
Hospital Vozandez Quito,Villalengua Oe2-37 And 10 de Agosto,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.190868,-78.493018
Womens Clinic - Clinica De La Mujer,Av. Amazonas 482 Y Gaspar De Villaroel,"Quito, Pichincha",Ecuador,The Americas/The Caribbean,-0.223151,-78.512677
Clinica BaÒos de Agua Santa,Av. Montalvo y 16 de Diciembre,"BaÒos de Agua Santa, Tungurahua",Ecuador,The Americas/The Caribbean,-1.396389,-78.424722
Clinica Rendon,"Av. Central, Calle 14 Y Av. 8ava","Ambato, Tunguruhua",Ecuador,The Americas/The Caribbean,-1.243594,-78.630262
Clinica La Merced,9 De Noviembre Y 10 De Agosto,Babahoyo,Ecuador,The Americas/The Caribbean,-2.213825,-79.905839
Clinica de Especialidades Medicas Paucarbamba,Paucarbamba 4-138,"Cuenca, Azuay",Ecuador,The Americas/The Caribbean,-2.913452,-78.997949
Hospital De Los Valles,Av. Interoce·nica Km. 2 1/2,Cumbaya,Ecuador,The Americas/The Caribbean,-0.194913,-78.445664
ClÌnica Chimborazo,1Ra Constituyentes 39-27 Y Carlos Zambrano,Riobamba,Ecuador,The Americas/The Caribbean,-1.673485,-78.647992
Clinica Metropolitana Riobamba,"La Junin 2528, entre EspaÒa Y GarcÌa Moreno",Riobamba,Ecuador,The Americas/The Caribbean,-1.671843,-78.651205
Hospital Guadalupano De El Salvador,1A Calle Poniente No. 16,Cojutepeque,El Salvador,The Americas/The Caribbean,13.72343,-88.937928
Centro Medico De Oriente,"Av. Roosevelt Sur No.204, San Miguel",San Salvador,El Salvador,The Americas/The Caribbean,13.731,-89.161
Clinica de Rayos Brito Mejia PeÒa,"Diagonal Dr. Luis Edmundo Vasquez, 425, Col. Medica",San Salvador,El Salvador,The Americas/The Caribbean,13.706881,-89.20181
Clinica Dental Marquez ,"Villas Espanolas Loc. A-8, Col. Y Paseo Gral.",San Salvador,El Salvador,The Americas/The Caribbean,13.706881,-89.20181
Hospital Centro De Emergencias,"Diagonal Dr. Luis E. Vasquez, 250, Col. Medica Y Edificio Centro Scan",San Salvador,El Salvador,The Americas/The Caribbean,13.708579,-89.201316
Hospital Centro Diagnostico,3a Calle Poniente Y 99 Av Norte Plaza Villavicencio,San Salvador,El Salvador,The Americas/The Caribbean,13.703469,-89.246868
Hospital Centro Pediatrico,"2nd Diagonal, No. 222, Urb. La Esperanza",San Salvador,El Salvador,The Americas/The Caribbean,13.707638,-89.200927
Hospital De Diagnostico Colonia Medica,"Diagonal Dr. Luis Edmundo Vasquez, 429",San Salvador,El Salvador,The Americas/The Caribbean,13.706881,-89.20181
Hospital De Diagnostico Escalon,"Villavicencio Plaza, Paseo General Escalon",San Salvador,El Salvador,The Americas/The Caribbean,13.701533,-89.227312
Hospital de la Mujer,"81 Av. Sur Y Calle Juan JosÈ CaÒas, Col. Escalon",San Salvador,El Salvador,The Americas/The Caribbean,13.700617,-89.237846
Hospital Pro Familia,"25 Avenida Norte No. 583, Edificio Pro-Familia",San Salvador,El Salvador,The Americas/The Caribbean,13.704722,-89.204435
Dr Pierre Bigiaoui (Dental),6 Avenue General du Gaule,Marigot,French West Indies,The Americas/The Caribbean,14.8322,-61.056436
Clinique De Choisy,Route De Montauban,"Le Gosier, Lesser Antilles",Guadeloupe,The Americas/The Caribbean,16.206968,-61.484728
CHU de Pointe a Pitre Abymes,Chauvel Road,Pointe-a-Pitre,Guadeloupe,The Americas/The Caribbean,16.238633,-61.528651
Galino Hospital,"2a Calle 3-08, Zone 3","Coban, Alta Verapaz",Guatemala,The Americas/The Caribbean,15.47098,-90.371536
Sanatorio Clinica Hospitalaria Belen,"Calle Colonia El Progreso, 12 ","Puerto Barrios, Izabal",Guatemala,The Americas/The Caribbean,15.716667,-88.583333
Clinica Medica Armando Archila Gonzalez,15a Calle Between 4a and 5a Avenida,"Puerto Barrios, Izabal",Guatemala,The Americas/The Caribbean,15.72665,-88.601899
Hospital del Carmen,Km 292.8 Carretera Jacobo Arbenz Guzman,"Puerto Barrios, Izabal",Guatemala,The Americas/The Caribbean,15.131329,-89.357174
Centro Medico Santiago Apostol,"Calle Del Manchen, 7","Antigua, Sacatepequez",Guatemala,The Americas/The Caribbean,14.552648,-90.741507
Hermano Pedro Hospital,"Avenida La Recoleccion, 4","Antigua, Sacatepequez",Guatemala,The Americas/The Caribbean,14.561947,-90.739281
Sanatorio Nuestra SeÒora Del Pilar,3 A. Calle 10-71 Zona 15,Colonia Tecun Uman,Guatemala,The Americas/The Caribbean,14.599499,-90.495694
Centro Laser Dental (Dental),13 Av 3-4 Zona 11,Guatemala City,Guatemala,The Americas/The Caribbean,14.614644,-90.549035
Clinica Columna,"Av. Reforma 10-00 zona 9, Edificio Condominio Reforma 3er. Nivel",Guatemala City,Guatemala,The Americas/The Caribbean,14.624795,-90.532818
Endopro (Dental),4 Av 16-06 Z-14 Niv 1 Cl,Guatemala City,Guatemala,The Americas/The Caribbean,14.624795,-90.532818
Especialistas Dentales,Calz. Roosevelt 33-86 Z-7,Guatemala City,Guatemala,The Americas/The Caribbean,14.625589,-90.556269
Hospital Amedesgua,"Calle 6 Avenue 8-71, Zona 10",Guatemala City,Guatemala,The Americas/The Caribbean,14.635262,-90.527664
Hospital Herrera Llerandi - Amedesgua,"6th Avenue 8-71, Zona 10",Guatemala City,Guatemala,The Americas/The Caribbean,14.596001,-90.506783
Hospital La Democracia S.A.,Quetzaltenango 13 Av. 6-51 Zona 3,Guatemala City,Guatemala,The Americas/The Caribbean,14.833149,-91.519608
Hospital Universitario Esperanza,"6A. Avenida 7-49, Zona10",Guatemala City,Guatemala,The Americas/The Caribbean,14.621791,-90.537843
Sedent Ortodoncia (Dental),"6th Av. No. 0-60, Zona 4 C",Guatemala City,Guatemala,The Americas/The Caribbean,14.618851,-90.516982
Dr Morales Villalta,12 Avenida Entre 11 y 12 Calle Chiquimula,Izabal,Guatemala,The Americas/The Caribbean,15.591807,-88.941387
Centro Dental Panorama (Dental),3 Calle 6-24 Zona 8,Mixco Ciudad San Cristobal,Guatemala,The Americas/The Caribbean,19.265207,-99.133044
GrupoDent San Nicolas (Dental),41™ Ave. 3-10 Zona 4 Mixco,San Nicolas,Guatemala,The Americas/The Caribbean,14.660364,-90.564041
Georgetown Hospital,New Market & Thomas Street,Georgetown,Guyana,The Americas/The Caribbean,6.814945,-58.157617
St Josephs Mercy Hospital,"130-132 Parade Street, Kingston",Georgetown,Guyana,The Americas/The Caribbean,6.821297,-58.160179
St Josephs Mercy Hospital & Dental Care (Dental),Parade Street,Georgetown,Guyana,The Americas/The Caribbean,6.821297,-58.160179
Woodlands Hospital,"110 Carmichael Street, North Cummingsburg",Georgetown,Guyana,The Americas/The Caribbean,6.816271,-58.162561
Baptist Mission Hospital,65 Fermate,Fermate,Haiti,The Americas/The Caribbean,18.467958,-72.296412
Citymed Petionville,27 Rue Darguin,Petionville,Haiti,The Americas/The Caribbean,18.513554,-72.288587
Hopital Pediatrique Pere Damien,117 Avenue Panamericaine,Petionville,Haiti,The Americas/The Caribbean,18.517134,-72.289035
Bernard Mevs Hospital,Avenue Haile Selassie Et Route De L Aeport,Port Au Prince,Haiti,The Americas/The Caribbean,18.539269,-72.336408
Clinica Esperanza,Peggy Stranges,Roatan,Honduras,The Americas/The Caribbean,16.383333,-86.4
Clinica Bendana,17 Avenida,San Pedro Sula,Honduras,The Americas/The Caribbean,15.495021,-88.036919
Clinica Donaldo Sierra Garcia (Dental),"Colonia Santa Ana, 61",San Pedro Sula,Honduras,The Americas/The Caribbean,15.5607,-88.001009
Hospital Del Valle,Boulevard Del Norte,San Pedro Sula,Honduras,The Americas/The Caribbean,15.53331,-88.01909
Centro Medico Suyapa,"11 Avenida Suroeste y 6 Calle Suroeste, Barrio El Benque",San Pedro Sula,Honduras,The Americas/The Caribbean,15.502303,-88.03158
Honduras Medical Center,Av. Juan Lindo,Tegucigalpa,Honduras,The Americas/The Caribbean,14.0833,-87.2167
Hospital Y Clinicas Viera,Av. ColÛn 11-15,Tegucigalpa,Honduras,The Americas/The Caribbean,14.106384,-87.205241
Omega Medical Services,Shop#5 Negril Plaza,"Negril, Westmoreland",Jamaica,The Americas/The Caribbean,18.273979,-78.353142
Bustamante Hospital For Children,"Arthur Wint Dr, Kingston 5",Kingston,Jamaica,The Americas/The Caribbean,18.00209,-76.777303
Dental Associates (Dental),58 Half Way Tree Road,Kingston,Jamaica,The Americas/The Caribbean,18.0023,-76.792104
Dental Practitioners (Dental),5 Tangerine Place,Kingston,Jamaica,The Americas/The Caribbean,18.00606,-76.793657
Papine Dental Care (Dental),"5 Chandos Place, Kingston 6",Kingston,Jamaica,The Americas/The Caribbean,18.015636,-76.742568
Doctors Hospital,Fairfield,Montego Bay,Jamaica,The Americas/The Caribbean,18.451746,-77.907636
Living Waters Medical Centre,47 Church Street,Montego Bay,Jamaica,The Americas/The Caribbean,18.473015,-77.921133
MoBay Hope Medical Centre,Half Moon Shopping Village,Montego Bay,Jamaica,The Americas/The Caribbean,18.466667,-77.916667
Union Dental Center (Dental),22A Union Street,Montego Bay,Jamaica,The Americas/The Caribbean,18.474526,-77.919341
CHU de Fort De France,BP 632,Fort de France,Martinique,The Americas/The Caribbean,14.609371,-61.07256
Clinique Sainte Marie,"Plateau Roy De Cluny Road, Schoelcher",Fort de France,Martinique,The Americas/The Caribbean,14.62,-61.1
Almater Hospital,Av. Francisco I. Madero 1060,"Mexicali, Baja California",Mexico,The Americas/The Caribbean,32.665174,-115.47665
AmeriMed American Hospital - Cabo San Lucas,"Blvd. L·zaro C·rdenas s/n, Edificio Pioneros L-5, Col. El MÈdano,","Cabo San Lucas, Baja California Sur",Mexico,The Americas/The Caribbean,22.895803,-109.937033
Central Especialidades Medicas,"Delfines 110, Fraccionamiento Fidelpaz","La Paz, Baja California Sur",Mexico,The Americas/The Caribbean,24.130528,-110.34256
Hospital De Especialidades Cabo Salud,"Lopez Mateo, S/N","Los Cabos, Baja California Sur",Mexico,The Americas/The Caribbean,22.896837,-109.920616
Hospital Amerimed,"E/ Carr, Transpeninsular Col.club De Golf Fonatur, Paseo Las Misiones, Plaza Cabo Ley","San Jose Del Cabo, Baja California Sur",Mexico,The Americas/The Caribbean,23.046962,-109.705264
Clinica Palenque,Dr. Manuel Velasco Suarez 33,"Palenque, Chiapas",Mexico,The Americas/The Caribbean,17.51109,-91.977459
Christus Muguerza Hospital Del Parque,Dr. Pedro Leal RodrÌguez No. 1802,"Chihuahua, Chihuahua",Mexico,The Americas/The Caribbean,28.682037,-106.10176
Hospital Centro Medico Juarez, Av. de las Americas No. 201  Norte,"Juarez, Chihuahua",Mexico,The Americas/The Caribbean,31.738777,-106.45924
Medica Pacifico Hospital,Av. Palma Real No. 10,"Manzanillo, Colima",Mexico,The Americas/The Caribbean,19.114721,-104.345413
Centro Medico ABC - Santa Fe Campus,"Avenida Carlos Graef Fernadez, 154, Col. Tiaxala Santa Fe","Cuajimalpa, Districto Federal",Mexico,The Americas/The Caribbean,19.363769,-99.240417
Clinica Santa Fe,Calle San Luis Potosi 143,"Colonia Roma, Distrito Federal",Mexico,The Americas/The Caribbean,19.413882,-99.161221
Dr Luis Guillermo Ibarra,"Cuatepec, 10","Colonia Roma Sur, Distrito Federal",Mexico,The Americas/The Caribbean,19.405578,-99.157483
ABC Medical Center- American British Cowdray Hospital,Sur 136 No. 116 Colonia Las Americas Delegacion Alvaro Obregon,"Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.400363,-99.204448
Clinica La Florida,"Calle De La Rosas 145, La Florida","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,10.500049,-66.875099
Clinica Medica Sur Pedregal,"Periferico Sur 4338, Col. Jardines Del Pedregal","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.304226,-99.19993
Dr Miguel Angel Marquez Ugalde - Clinica Dalinde,"Tuxpan 25, Colonia Roma","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.405629,-99.167658
Hospital Clinica Siglo XXI,"Av. Cuauhtemoc, Doctors Col. 330","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.265507,-99.122565
Hospital De Especialidades Mig,"Riobamba No. 800, Colonia Linda Vista, Delegacion Gustavo A Madero","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.477735,-99.112636
Hospital Medical Londres,Durango No. 50,"Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.421637,-99.160022
Hospital San Angel Inn Sur,"Av. Mexico No. 2, Col. Tizapan San Angel","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.379545,-99.169076
Medica Sur Tlaplan,"Puente De Piedra No. 150 Col. Toriello Guerra, Tlalpan","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.296458,-99.160538
Royal Healthcare S.A. De C.V.,Sur 122 No. 4,"Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.379241,-99.125879
Servicios Medicos Clinica Sinaloa,"Arquitectos 21-2, Col. Escandon, Del. Miguel Hidalgo","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.370379,-99.120344
Torre Medica,JosÈ M. Iglesias No. 21,"Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.4387,-99.155031
Hospital General de Mexico,"Dr. Balmis No.148, Col. Doctores, DelegaciÛn CuauhtÈmoc","Mexico City, Distrito Federal",Mexico,The Americas/The Caribbean,19.414562,-99.150792
Dr Antonio Badillo,"Calle Niebla, 105","Leon, Guanajuato",Mexico,The Americas/The Caribbean,21.14312,-101.687891
Hospital Angeles Leon,"Av. Cerro Gordo 311, Col. Lomas Del Campestre","Leon, Guanajuato",Mexico,The Americas/The Caribbean,21.160763,-101.688707
Kier Clinica de Fisioterapia Multiple,"Calle Cr·ter 131, Col. Jardines del Moral","Leon, Guanajuato",Mexico,The Americas/The Caribbean,21.146101,-101.695998
Hospital General Dr Felipe Dobarganes,Relox No. 56,"San Miguel De Allende, Guanajuato",Mexico,The Americas/The Caribbean,20.91693,-100.743083
Hospital De Especialidades Santa LucÌa,Vasco N˙Òez De Balboa No. 1003 Esq. J.R. Cabrillo En El Fraccionamiento Hornos,"Acapulco, Guerrero",Mexico,The Americas/The Caribbean,16.857664,-99.89553
Hospital General Pachuca,"Calle Tulancingo, S/n","Pachuca De Soto, Hidalgo",Mexico,The Americas/The Caribbean,20.079842,-98.346386
Clinica Ajijic,Carr. Oriente. No. 33,"Chapala, Jalisco",Mexico,The Americas/The Caribbean,23.882924,-106.616483
ASIMEDI Asistencia Medica Integral,"Manuel M. Dieguez 116, Col. Ladron De Guevara","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.678016,-103.370518
Centro Medico Puerta de Hierro,"Boulevard Puerta de Hierro 5150, Puerta De Hierro","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.678425,-103.398843
Centro Medico Quirurgico,"Justo Sierra 2135,  Ladron De Guevara","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.677648,-103.371342
CSEBA Centro de Salud Especializado en Biotecnologia Aplicada,Buenos Aires 2260 Colonia Providencia,"Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.699008,-103.375052
Hospital Angeles del Carmen,"Calle Tarascos, 3435, Colonia Fracc. Monraz","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.673555,-103.393222
Hospital Bernardette,"Av. Hidalgo  No. 930, Col. Centro","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.676912,-103.366933
Hospital de la Santisima Trinidad,"Calle Miguel Blanco 1225, Colonia Centro","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.672108,-103.353658
Hospital Mexico Americano,"Colomos 2110, Colonia Ladron De Guevara","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.691491,-103.370554
Hospital Puerta De Hierro Sur ,"Avenida Lopez Mateos Sur 1401, Colonia Las Amapas","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.67359,-103.343803
Hospital San Javier,"Av. Pablo Casals No. 640, Esq. Eulogio Parra,  Colonia  Prados Providencia","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.68703,-103.391945
Hospital Santa Margarita,"Garibaldi No. 880, Colonia Centro","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.68114,-103.357947
Hospital Terranova,"Avenida Terranova, 556, Colonia Providencia","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.685144,-103.38683
Sanatorio Guadalajara,"Justo Sierra No. 2130, Colonia Ladron de Guevara","Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.677872,-103.371254
Sanatorio Versalles,Av. Alcalde No. 2170    Col. Santa Monica,"Guadalajara, Jalisco",Mexico,The Americas/The Caribbean,20.716557,-103.345735
Cornerstone Hospital,"Av. De Los Tules No. 136, Col. Diaz Ordaz","Puerto Vallarta, Jalisco",Mexico,The Americas/The Caribbean,20.640639,-105.2321
Servicio Medico De La Bahia,Blvd. Fco Medina Ascencio No. 500 Col. Olimpica,"Puerto Vallarta, Jalisco",Mexico,The Americas/The Caribbean,20.625986,-105.229835
Hospital Dr Angel Leano,"Avenida Dr. Angel Leano 500, Colonia Los Robles","Zapopan, Jalisco",Mexico,The Americas/The Caribbean,20.794521,-103.474583
Santa Maria Chapalita Hospital,Av. Nino Obrero No 1666 Col. Chapalita,"Zapopan, Jalisco",Mexico,The Americas/The Caribbean,20.65794,-103.405361
